,Date,Close,Volume
819,735141,38.67399978637695,44623500
820,735142,38.599998474121094,38779500
821,735143,36.189998626708984,103877000
822,735144,34.6619987487793,119082500
823,735145,36.19599914550781,72070000
824,735148,36.61399841308594,57428000
825,735149,34.94599914550781,68786000
826,735150,33.75600051879883,76582500
827,735151,34.58599853515625,44419500
828,735152,35.7400016784668,41555500
829,735155,35.944000244140625,38848000
830,735156,36.78799819946289,54892500
831,735157,36.71200180053711,41027000
832,735158,36.560001373291016,33525000
833,735159,36.68000030517578,29654000
834,735162,34.52000045776367,57660500
835,735163,34.30799865722656,56933500
836,735164,32.900001525878906,66602000
837,735165,34.630001068115234,54128500
838,735166,33.93199920654297,37977500
839,735169,32.571998596191406,39208500
840,735170,32.89400100708008,70558500
841,735171,31.8439998626709,42009000
842,735172,31.988000869750977,46669000
843,735173,32.433998107910156,35903000
844,735176,35.040000915527344,65602000
845,735177,35.36199951171875,112335500
846,735178,30.23200035095215,155358500
847,735179,27.95400047302246,111423500
848,735180,27.59000015258789,112389500
849,735183,28.940000534057617,69988000
850,735184,27.559999465942383,74926000
851,735185,27.739999771118164,63291500
852,735186,27.520000457763672,61018500
853,735187,27.09000015258789,49501000
854,735190,24.31599998474121,115691000
855,735191,25.218000411987305,99081000
856,735192,24.222000122070312,69248000
857,735193,24.420000076293945,59519000
858,735194,24.275999069213867,55483500
859,735197,24.167999267578125,51336500
860,735198,24.100000381469727,69427500
861,735199,25.38800048828125,61838000
862,735201,25.45599937438965,48581000
863,735204,24.833999633789062,38756000
864,735205,28.940000534057617,128412000
865,735206,27.790000915527344,65738500
866,735207,28.09600067138672,46442000
867,735208,27.472000122070312,39548000
868,735211,28.31999969482422,45307500
869,735212,28.437999725341797,53741000
870,735213,27.93000030517578,35689000
871,735214,29.493999481201172,53839000
872,735215,29.530000686645508,52959500
873,735218,29.58799934387207,33376500
874,735219,30.492000579833984,52475000
875,735220,29.59600067138672,57909500
876,735221,28.143999099731445,63700000
877,735222,28.648000717163086,37063000
878,735225,28.709999084472656,26927500
879,735226,30.281999588012695,49707500
880,735228,31.100000381469727,35647500
881,735229,30.224000930786133,27301000
882,735232,30.488000869750977,22337500
883,735233,30.086000442504883,21312000
884,735235,30.020000457763672,30942000
885,735236,29.91200065612793,23475000
886,735239,29.399999618530273,26805500
887,735240,29.871999740600586,25170500
888,735241,30.256000518798828,30816000
889,735242,29.506000518798828,26910000
890,735243,29.143999099731445,37230500
891,735246,27.868000030517578,31580500
892,735247,32.25400161743164,138035000
893,735248,32.82600021362305,102328000
894,735249,34.194000244140625,59797000
895,735250,34.00199890136719,46031000
896,735254,35.33599853515625,48673500
897,735255,35.71200180053711,35113000
898,735256,36.29999923706055,39337000
899,735257,34.91999816894531,38321500
900,735260,33.92399978637695,43582000
901,735261,35.67599868774414,30467000
902,735262,35.04600143432617,29677500
903,735263,36.56800079345703,42825000
904,735264,36.28200149536133,32544000
905,735267,35.422000885009766,33824500
906,735268,35.74599838256836,23431500
907,735269,34.88399887084961,36340000
908,735270,35.67599868774414,29208000
909,735271,37.305999755859375,44642500
910,735274,39.3120002746582,64853500
911,735275,39.32400131225586,53549500
912,735276,39.06399917602539,25868500
913,735277,39.92599868774414,40146500
914,735278,39.645999908447266,30790000
915,735282,40.7400016784668,46664000
916,735283,38.72800064086914,80845000
917,735284,41.99399948120117,90011500
918,735285,41.91999816894531,39094000
919,735288,43.529998779296875,41392000
920,735289,49.599998474121094,163408500
921,735290,50.599998474121094,123023000
922,735291,50.507999420166016,89729000
923,735292,48.96200180053711,72949000
924,735295,50.11199951171875,65446500
925,735296,50.96799850463867,43728000
926,735297,50.53200149536133,29678500
927,735298,50.5880012512207,36805500
928,735299,49.242000579833984,39061500
929,735302,47.768001556396484,38640500
930,735303,46.88199996948242,44050500
931,735304,48.29800033569336,48772000
932,735305,47.55799865722656,31181500
933,735306,46.194000244140625,41448500
934,735309,46.79600143432617,29563000
935,735310,48.007999420166016,31211500
936,735311,47.167999267578125,25356500
937,735312,46.981998443603516,19089500
938,735313,45.77799987792969,41084500
939,735316,44.034000396728516,56644000
940,735317,44.0880012512207,39327000
941,735318,42.59199905395508,34536500
942,735319,41.4640007019043,47478500
943,735320,42.4739990234375,48424000
944,735323,41.689998626708984,41900000
945,735324,43.39400100708008,36857000
946,735325,46.05799865722656,53911500
947,735326,45.08000183105469,54618500
948,735327,42.44599914550781,56728000
949,735330,41.50400161743164,49277500
950,735331,43.09199905395508,34446500
951,735332,43.38600158691406,25789500
952,735333,40.8380012512207,36057500
953,735334,40.75600051879883,45336000
954,735337,39.61800003051758,38515000
955,735338,38.78200149536133,68296500
956,735339,39.821998596191406,36011000
957,735340,39.624000549316406,29634000
958,735344,40.875999450683594,26291000
959,735345,43.72800064086914,49023500
960,735346,41.597999572753906,36478000
961,735347,41.571998596191406,27476000
962,735348,39.970001220703125,34983500
963,735351,39.70199966430664,35210000
964,735352,41.38399887084961,28895500
965,735353,41.577999114990234,22203000
966,735354,41.54600143432617,27199500
967,735355,42.18199920654297,20434000
968,735358,43.321998596191406,25735000
969,735359,41.45600128173828,28183500
970,735360,40.27000045776367,50896500
971,735361,35.71799850463867,100283000
972,735362,36.45199966430664,42476000
973,735365,36.933998107910156,35011500
974,735366,38.03200149536133,35486000
975,735367,38.124000549316406,27033500
976,735368,37.71799850463867,30202000
977,735369,38.3120002746582,22438500
978,735372,39.21799850463867,22858500
979,735373,39.060001373291016,27730500
980,735374,39.88999938964844,26427000
981,735375,40.97600173950195,31072500
982,735376,41.459999084472656,20034000
983,735380,42.3120002746582,26705500
984,735381,42.04800033569336,27475500
985,735382,42.04800033569336,18462500
986,735383,41.55400085449219,27905500
987,735386,40.939998626708984,23340500
988,735387,40.987998962402344,19304000
989,735388,40.79800033569336,17137000
990,735389,41.380001068115234,20273000
991,735390,41.63399887084961,15369000
992,735393,41.0620002746582,14028500
993,735394,40.459999084472656,17573500
994,735395,40.89400100708008,19887500
995,735396,40.70399856567383,29968500
996,735397,41.284000396728516,17721500
997,735400,44.922000885009766,66232000
998,735401,46.33399963378906,66524500
999,735402,45.42399978637695,34701000
1000,735403,45.55799865722656,43965500
1001,735404,45.917999267578125,24519500
1002,735407,47.444000244140625,38955500
1003,735408,46.5,40379500
1004,735409,47.37799835205078,29008000
1005,735410,47.119998931884766,25607000
1006,735411,47.8120002746582,28175000
1007,735414,48.012001037597656,24143000
1008,735415,47.944000244140625,21680500
1009,735416,45.88600158691406,40137000
1010,735417,45.849998474121094,25833500
1011,735421,44.53200149536133,29468500
1012,735422,43.81399917602539,39181000
1013,735423,44.61199951171875,20577000
1014,735424,43.891998291015625,24319500
1015,735425,43.625999450683594,16511500
1016,735428,45.34000015258789,36016000
1017,735429,43.91600036621094,28592500
1018,735430,43.43199920654297,20222500
1019,735431,43.08000183105469,23247000
1020,735432,44.00400161743164,21268500
1021,735435,44.108001708984375,19111000
1022,735436,43.91600036621094,13650000
1023,735437,44.49800109863281,15416500
1024,735438,44.70800018310547,16227500
1025,735439,44.7140007019043,15435500
1026,735442,44.9640007019043,32571500
1027,735443,45.00199890136719,16912000
1028,735444,45.784000396728516,24639000
1029,735445,44.65999984741211,38745500
1030,735446,46.65399932861328,59479000
1031,735449,47.70399856567383,29798500
1032,735450,47.698001861572266,26943000
1033,735451,49.7859992980957,46246500
1034,735452,50.47800064086914,37394500
1035,735453,49.625999450683594,25450500
1036,735456,51.86399841308594,40506500
1037,735457,51.992000579833984,31911500
1038,735458,52.0620002746582,34663000
1039,735459,52.2760009765625,20633000
1040,735460,52.402000427246094,19339500
1041,735463,51.987998962402344,29246000
1042,735464,51.35200119018555,26674000
1043,735465,51.141998291015625,15139500
1044,735466,50.86800003051758,14578000
1045,735467,51.35599899291992,14167000
1046,735470,52.5099983215332,21590500
1047,735471,52.347999572753906,19090000
1048,735472,52.650001525878906,14925500
1049,735473,52.77199935913086,14224500
1050,735474,53.939998626708984,32235500
1051,735478,56.82400131225586,49262000
1052,735479,56.237998962402344,33861500
1053,735480,57.20800018310547,41708500
1054,735481,55.47800064086914,55849500
1055,735484,56.422000885009766,27508000
1056,735485,55.69599914550781,22794000
1057,735486,56.220001220703125,18906500
1058,735487,56.0620002746582,18830500
1059,735488,55.84000015258789,16623000
1060,735491,50.77199935913086,82277000
1061,735492,52.14799880981445,41500500
1062,735493,52.2760009765625,25888500
1063,735494,52.763999938964844,18463000
1064,735495,51.86399841308594,34054500
1065,735498,50.00600051879883,41070500
1066,735499,50.082000732421875,28293500
1067,735500,50.428001403808594,18747500
1068,735501,49.38999938964844,24171000
1069,735502,49.31999969482422,18977000
1070,735505,49.051998138427734,24263500
1071,735506,48.5359992980957,21191500
1072,735507,48.04800033569336,29708500
1073,735508,50.284000396728516,44991000
1074,735509,51.04199981689453,27031500
1075,735512,52.124000549316406,38566500
1076,735513,51.91400146484375,22427500
1077,735514,51.85599899291992,25275500
1078,735515,51.402000427246094,36806500
1079,735516,47.38199996948242,64441500
1080,735519,44.917999267578125,56343500
1081,735520,45.4119987487793,35526500
1082,735521,45.939998626708984,45736500
1083,735522,45.27000045776367,26996500
1084,735523,45.49599838256836,52747000
1085,735526,46.09400177001953,17472000
1086,735527,47.06800079345703,20651500
1087,735528,46.220001220703125,20583000
1088,735529,47.05799865722656,17462000
1089,735530,47.04800033569336,17316500
1090,735533,44.33399963378906,47766500
1091,735534,48.55400085449219,52581500
1092,735535,47.619998931884766,24812500
1093,735536,47.731998443603516,16142000
1094,735537,48.34000015258789,18876500
1095,735540,48.518001556396484,21019000
1096,735541,47.7859992980957,18413000
1097,735542,46.194000244140625,45229500
1098,735543,48.24399948120117,76773500
1099,735544,48.040000915527344,25805000
1100,735547,48.38600158691406,22886000
1101,735548,50.215999603271484,39744000
1102,735549,49.81999969482422,29354000
1103,735550,50.34000015258789,31180000
1104,735551,51.736000061035156,30505500
1105,735554,50.79600143432617,20128500
1106,735555,51.540000915527344,22365000
1107,735556,49.54800033569336,39592500
1108,735557,49.742000579833984,17936000
1109,735558,48.555999755859375,37425500
1110,735561,49.34400177001953,23948500
1111,735562,49.61800003051758,15799000
1112,735563,49.6879997253418,9906000
1113,735565,48.90399932861328,10598500
1114,735568,46.327999114990234,43097000
1115,735569,46.2859992980957,29435000
1116,735570,45.86000061035156,26538500
1117,735571,45.65599822998047,19278000
1118,735572,44.742000579833984,30318000
1119,735575,42.87200164794922,46128000
1120,735576,43.37799835205078,47157500
1121,735577,41.96799850463867,36570500
1122,735578,41.7760009765625,33472000
1123,735579,41.400001525878906,35869000
1124,735582,40.80799865722656,26091500
1125,735583,39.5620002746582,42130500
1126,735584,41.16400146484375,36839000
1127,735585,43.652000427246094,37416500
1128,735586,43.858001708984375,34552500
1129,735589,44.52000045776367,23997000
1130,735590,44.194000244140625,22528500
1131,735591,44.45199966430664,6661000
1132,735593,45.56399917602539,16635000
1133,735596,45.141998291015625,14012500
1134,735597,44.44599914550781,14516000
1135,735598,44.481998443603516,11487500
1136,735600,43.86199951171875,23822000
1137,735603,42.018001556396484,26842500
1138,735604,42.25600051879883,31309500
1139,735605,42.189998626708984,14842000
1140,735606,42.124000549316406,17212500
1141,735607,41.332000732421875,23341500
1142,735610,40.44200134277344,29751500
1143,735611,40.849998474121094,22386500
1144,735612,38.53799819946289,57759500
1145,735613,38.374000549316406,26082500
1146,735614,38.61399841308594,18016000
1147,735618,38.38600158691406,22516000
1148,735619,39.31399917602539,20765000
1149,735620,40.32400131225586,20584500
1150,735621,40.257999420166016,17193000
1151,735624,41.310001373291016,16172500
1152,735625,41.19599914550781,13905000
1153,735626,39.874000549316406,15748000
1154,735627,41.040000915527344,17740500
1155,735628,40.720001220703125,15035000
1156,735631,42.1879997253418,20746000
1157,735632,43.672000885009766,24131000
1158,735633,43.709999084472656,16527000
1159,735634,44.198001861572266,17614500
1160,735635,43.47200012207031,16219500
1161,735638,43.49599838256836,17362000
1162,735639,43.257999420166016,26952500
1163,735640,42.560001373291016,48845500
1164,735641,40.57600021362305,78248000
1165,735642,40.75400161743164,30955000
1166,735646,40.869998931884766,19898000
1167,735647,40.891998291015625,13568000
1168,735648,42.34199905395508,25770500
1169,735649,43.422000885009766,29910500
1170,735652,41.46799850463867,42499000
1171,735653,40.821998596191406,33018000
1172,735654,40.75199890136719,19547500
1173,735655,41.4379997253418,32364500
1174,735656,40.667999267578125,19410500
1175,735659,39.465999603271484,39610500
1176,735660,39.9119987487793,22161500
1177,735661,40.487998962402344,21110000
1178,735662,40.125999450683594,24385000
1179,735663,38.7760009765625,33562000
1180,735666,38.17599868774414,33683500
1181,735667,38.06399917602539,27898500
1182,735668,38.74800109863281,24874500
1183,735669,38.2140007019043,20746500
1184,735670,37.736000061035156,27171500
1185,735673,39.13999938964844,28144000
1186,735674,38.94599914550781,24470500
1187,735675,40.141998291015625,24104500
1188,735676,39.130001068115234,42376000
1189,735677,39.61600112915039,21347500
1190,735680,39.92599868774414,13158000
1191,735681,40.34400177001953,18249500
1192,735682,38.86000061035156,28652000
1193,735683,38.082000732421875,20640000
1194,735684,37.0,43024500
1195,735687,38.11399841308594,50447500
1196,735688,37.75400161743164,25133000
1197,735689,37.518001556396484,18973000
1198,735690,38.20000076293945,25052000
1199,735694,40.619998931884766,62279000
1200,735695,40.650001525878906,21739500
1201,735696,41.534000396728516,31515500
1202,735697,42.018001556396484,19001000
1203,735698,42.18000030517578,20338500
1204,735701,41.95600128173828,18791000
1205,735702,41.492000579833984,15130000
1206,735703,41.566001892089844,9762000
1207,735704,41.34000015258789,8295500
1208,735705,41.358001708984375,12349500
1209,735708,41.05400085449219,12796500
1210,735709,41.88199996948242,17162500
1211,735710,43.88800048828125,39315000
1212,735711,43.720001220703125,22056000
1213,735712,43.68600082397461,12139000
1214,735715,46.310001373291016,58363000
1215,735716,46.09600067138672,30427000
1216,735717,46.4900016784668,19680500
1217,735718,45.209999084472656,19559500
1218,735719,45.20600128173828,26408500
1219,735722,46.10200119018555,22173000
1220,735723,46.59000015258789,28984500
1221,735724,46.08599853515625,26354500
1222,735725,47.36000061035156,47279500
1223,735726,47.321998596191406,23341000
1224,735729,47.89799880981445,28361500
1225,735730,48.948001861572266,31817000
1226,735731,48.63600158691406,27201000
1227,735732,48.81999969482422,14479500
1228,735733,49.768001556396484,22638000
1229,735736,49.75,16766000
1230,735737,49.428001403808594,18371000
1231,735738,48.869998931884766,18778000
1232,735739,49.124000549316406,9853000
1233,735740,49.54600143432617,11115500
1234,735744,49.492000579833984,17493500
1235,735745,49.486000061035156,17041000
1236,735746,50.290000915527344,18236500
1237,735747,50.15999984741211,18946500
1238,735750,49.88999938964844,12525500
1239,735751,49.66999816894531,10674000
1240,735752,49.79800033569336,8907500
1241,735753,49.183998107910156,12268000
1242,735754,49.827999114990234,15110000
1243,735757,51.257999420166016,25085000
1244,735758,51.20000076293945,13055500
1245,735759,50.13999938964844,17272500
1246,735760,50.28200149536133,10220500
1247,735761,50.13800048828125,7111500
1248,735764,50.07600021362305,10931000
1249,735765,50.624000549316406,9923500
1250,735766,52.082000732421875,27564500
1251,735767,52.37799835205078,13913500
1252,735768,52.50199890136719,12315000
1253,735771,51.95800018310547,22805500
1254,735772,53.534000396728516,19354000
1255,735773,53.034000396728516,12061500
1256,735774,53.757999420166016,14246000
1257,735775,53.417999267578125,19192000
1258,735778,52.40399932861328,17394500
1259,735779,53.652000427246094,15434500
1260,735780,53.83000183105469,10506000
1261,735781,56.00400161743164,35819500
1262,735785,55.944000244140625,20609500
1263,735786,53.57600021362305,30525500
1264,735787,50.992000579833984,31105500
1265,735788,51.58399963378906,16670500
1266,735789,51.83000183105469,13054500
1267,735792,52.43199920654297,14801500
1268,735793,53.130001068115234,9538000
1269,735794,52.62799835205078,10108000
1270,735795,53.33599853515625,8080000
1271,735796,54.93199920654297,25020500
1272,735799,56.45199966430664,24892500
1273,735800,53.354000091552734,30543500
1274,735801,53.57400131225586,15525000
1275,735802,53.439998626708984,11136000
1276,735803,53.082000732421875,14182500
1277,735806,50.60200119018555,23471000
1278,735807,52.9640007019043,19479000
1279,735808,52.763999938964844,13950500
1280,735809,53.358001708984375,10173000
1281,735810,53.22999954223633,11113000
1282,735813,51.99800109863281,12767500
1283,735814,53.25600051879883,11762500
1284,735815,54.0260009765625,31071500
1285,735816,49.22600173950195,73119000
1286,735817,48.50199890136719,25367000
1287,735820,48.22800064086914,20929500
1288,735821,47.4739990234375,21324500
1289,735822,47.63399887084961,18640000
1290,735823,48.50199890136719,23446000
1291,735824,48.630001068115234,21824000
1292,735827,50.99800109863281,35883500
1293,735828,52.14400100708008,20975000
1294,735829,51.04999923706055,18021500
1295,735830,48.43600082397461,24529000
1296,735831,46.15399932861328,32951000
1297,735834,43.77399826049805,47908000
1298,735835,44.00600051879883,21636500
1299,735836,44.96799850463867,24815000
1300,735837,48.597999572753906,38280000
1301,735838,49.69599914550781,27568500
1302,735841,49.8120002746582,23501000
1303,735842,47.72600173950195,27274000
1304,735843,49.53799819946289,23146000
1305,735844,49.11399841308594,20974000
1306,735845,48.38600158691406,18446000
1307,735849,49.63399887084961,15691000
1308,735850,49.78200149536133,16954000
1309,735851,49.69599914550781,13545000
1310,735852,50.04800033569336,11754000
1311,735855,50.63800048828125,14454500
1312,735856,50.7140007019043,14667500
1313,735857,52.45000076293945,22085500
1314,735858,52.41400146484375,17929000
1315,735859,52.124000549316406,18815500
1316,735862,52.84000015258789,30601000
1317,735863,52.1879997253418,18322000
1318,735864,52.21200180053711,13004000
1319,735865,52.624000549316406,17241000
1320,735866,51.38199996948242,18867000
1321,735869,49.68600082397461,24505500
1322,735870,49.33000183105469,18516000
1323,735871,49.68000030517578,24648000
1324,735872,47.97600173950195,22865000
1325,735873,49.513999938964844,22120000
1326,735876,49.22999954223633,18449500
1327,735877,48.29199981689453,26126000
1328,735878,46.391998291015625,34070000
1329,735879,45.34400177001953,30666000
1330,735880,44.13800048828125,30792000
1331,735883,43.11600112915039,19181500
1332,735884,43.849998474121094,25857500
1333,735885,43.375999450683594,15522000
1334,735886,44.262001037597656,14221000
1335,735887,45.402000427246094,21672500
1336,735890,45.619998931884766,12539500
1337,735891,42.60599899291992,74500000
1338,735892,42.018001556396484,20757500
1339,735893,42.34400177001953,14126000
1340,735894,41.81800079345703,21177500
1341,735897,43.051998138427734,16957000
1342,735898,42.06999969482422,17597000
1343,735899,42.59199905395508,13643000
1344,735900,42.32600021362305,9025000
1345,735901,41.38600158691406,22194500
1346,735904,42.757999420166016,19639500
1347,735905,41.66999816894531,41662500
1348,735906,46.32600021362305,63632000
1349,735907,46.354000091552734,22484000
1350,735908,46.47200012207031,12226500
1351,735911,45.066001892089844,19254500
1352,735912,43.29999923706055,23085000
1353,735913,43.816001892089844,16739000
1354,735914,42.5880012512207,14579500
1355,735915,41.4379997253418,17151500
1356,735918,42.86199951171875,14627000
1357,735919,42.79999923706055,10743500
1358,735920,44.2140007019043,14059500
1359,735921,44.36000061035156,12522000
1360,735922,44.00199890136719,22003500
1361,735925,43.54999923706055,12631000
1362,735926,43.650001525878906,12401500
1363,735927,45.928001403808594,19954000
1364,735929,46.321998596191406,9747000
1365,735932,46.051998138427734,13299000
1366,735933,47.4379997253418,18670000
1367,735934,46.39799880981445,14907500
1368,735935,46.54199981689453,14698000
1369,735936,46.07600021362305,12868000
1370,735939,46.22600173950195,15721000
1371,735940,45.34400177001953,13438000
1372,735941,44.90399932861328,15289000
1373,735942,45.41400146484375,10358500
1374,735943,43.40399932861328,16343500
1375,735946,43.715999603271484,14135500
1376,735947,44.21799850463867,11222000
1377,735948,46.902000427246094,25521500
1378,735949,46.678001403808594,16493000
1379,735950,46.09199905395508,15071000
1380,735953,46.512001037597656,9766000
1381,735954,45.9900016784668,9807500
1382,735955,45.939998626708984,7775000
1383,735956,46.11399841308594,3540000
1384,735960,45.790000915527344,9506500
1385,735961,47.4379997253418,12031500
1386,735962,47.61800003051758,18489500
1387,735963,48.00199890136719,13575000
1388,735967,44.68199920654297,34135500
1389,735968,44.68600082397461,15934000
1390,735969,43.80799865722656,18895500
1391,735970,43.130001068115234,17771500
1392,735971,42.20000076293945,18140500
1393,735974,41.56999969482422,20457000
1394,735975,41.99399948120117,15459500
1395,735976,40.0620002746582,20632000
1396,735977,41.236000061035156,32453500
1397,735978,40.99800109863281,27893000
1398,735982,40.944000244140625,20193500
1399,735983,39.7400016784668,29193000
1400,735984,39.99399948120117,15831000
1401,735985,40.5099983215332,15620500
1402,735988,39.2760009765625,13493500
1403,735989,38.71200180053711,24821000
1404,735990,37.61399841308594,18086000
1405,735991,37.939998626708984,22964000
1406,735992,38.2400016784668,14261500
1407,735995,39.38800048828125,26488000
1408,735996,36.555999755859375,28868000
1409,735997,34.69599914550781,39657000
1410,735998,35.066001892089844,21927000
1411,735999,32.52000045776367,47188000
1412,736002,29.597999572753906,46565000
1413,736003,29.649999618530273,43258000
1414,736004,28.733999252319336,52032500
1415,736005,30.0939998626709,71262000
1416,736006,30.20800018310547,36179000
1417,736010,31.034000396728516,27969000
1418,736011,33.736000061035156,29126000
1419,736012,33.354000091552734,19438000
1420,736013,33.316001892089844,14797000
1421,736016,35.54800033569336,25300500
1422,736017,35.44200134277344,29922000
1423,736018,35.79999923706055,26978000
1424,736019,37.486000061035156,28753500
1425,736020,38.06800079345703,30325500
1426,736023,38.38600158691406,22495000
1427,736024,37.27000045776367,33561000
1428,736025,37.667999267578125,24312000
1429,736026,39.14799880981445,24145000
1430,736027,40.20800018310547,32445500
1431,736030,41.05799865722656,26647000
1432,736031,40.52000045776367,20893500
1433,736032,41.74399948120117,16043000
1434,736033,41.0359992980957,25962500
1435,736034,41.5,16715500
1436,736037,43.029998779296875,20328500
1437,736038,43.667999267578125,15902500
1438,736039,44.38600158691406,17583500
1439,736040,45.2760009765625,18914500
1440,736041,46.54800033569336,23559000
1441,736044,47.66400146484375,26539000
1442,736045,46.847999572753906,21580000
1443,736046,44.51599884033203,24744000
1444,736047,45.54999923706055,24804500
1445,736051,46.051998138427734,19628500
1446,736052,46.0260009765625,20071500
1447,736053,45.37799835205078,20165000
1448,736054,45.95399856567383,40064500
1449,736055,47.518001556396484,79987500
1450,736058,49.39799880981445,67376500
1451,736059,51.09400177001953,49743500
1452,736060,53.08399963378906,58527500
1453,736061,51.439998626708984,44281000
1454,736062,50.013999938964844,36819500
1455,736065,49.98400115966797,45808500
1456,736066,49.56399917602539,28816000
1457,736067,50.90599822998047,24628000
1458,736068,50.37200164794922,20661000
1459,736069,50.902000427246094,18762000
1460,736072,50.7760009765625,21357000
1461,736073,49.4739990234375,31787500
1462,736074,49.99399948120117,25970500
1463,736075,49.65800094604492,13915500
1464,736076,50.75,18931500
1465,736079,50.36399841308594,18351500
1466,736080,50.74800109863281,16119000
1467,736081,50.29399871826172,16029000
1468,736082,49.54199981689453,12595000
1469,736083,48.152000427246094,27069000
1470,736086,48.36000061035156,19219500
1471,736087,46.4640007019043,21511000
1472,736088,44.512001037597656,43502500
1473,736089,42.305999755859375,56274000
1474,736090,42.986000061035156,28426000
1475,736093,41.784000396728516,23882000
1476,736094,41.737998962402344,20353000
1477,736095,41.79199981689453,25809500
1478,736096,41.45600128173828,18252500
1479,736097,41.52199935913086,14114000
1480,736100,41.65800094604492,14747000
1481,736101,40.93199920654297,14218000
1482,736102,42.23400115966797,28087500
1483,736103,43.04199981689453,34331500
1484,736104,44.055999755859375,45035500
1485,736107,43.24399948120117,25512500
1486,736108,43.582000732421875,15069000
1487,736109,43.91600036621094,15634000
1488,736110,45.02399826049805,20362000
1489,736111,44.608001708984375,18251500
1490,736115,44.645999908447266,13945000
1491,736116,43.9119987487793,14913500
1492,736117,43.79199981689453,10164000
1493,736118,43.79800033569336,11145000
1494,736121,44.13600158691406,11247500
1495,736122,46.46799850463867,31068000
1496,736123,47.104000091552734,29860000
1497,736124,45.87200164794922,22460500
1498,736125,43.757999420166016,30133000
1499,736128,43.57400131225586,20965000
1500,736129,42.992000579833984,17901000
1501,736130,43.540000915527344,14542500
1502,736131,43.58599853515625,12201500
1503,736132,43.09400177001953,15563000
1504,736135,43.939998626708984,17777500
1505,736136,43.922000885009766,22645000
1506,736137,39.332000732421875,118712000
1507,736138,39.279998779296875,50653500
1508,736139,38.630001068115234,35132500
1509,736142,39.709999084472656,36027000
1510,736143,40.358001708984375,31062000
1511,736144,42.03799819946289,29974500
1512,736145,42.45600128173828,24215500
1513,736146,43.29999923706055,27000000
1514,736150,42.79600143432617,25876500
1515,736151,42.88800048828125,24599500
1516,736152,43.1879997253418,18060000
1517,736153,43.35599899291992,20374000
1518,736156,44.95600128173828,27149000
1519,736157,44.93000030517578,22856500
1520,736158,44.50600051879883,17835500
1521,736159,44.305999755859375,13379000
1522,736160,44.08000183105469,11171000
1523,736163,45.25,17060500
1524,736164,45.051998138427734,15575500
1525,736165,45.672000885009766,12842500
1526,736166,44.099998474121094,22143500
1527,736167,44.45399856567383,12898500
1528,736170,46.00199890136719,22453500
1529,736171,45.902000427246094,17150000
1530,736172,45.698001861572266,14445000
1531,736173,46.12200164794922,12095500
1532,736174,46.95800018310547,15354000
1533,736177,46.00199890136719,20081500
1534,736178,45.439998626708984,19672000
1535,736179,45.15800094604492,19439000
1536,736180,46.12200164794922,20735000
1537,736181,46.00600051879883,16026000
1538,736184,45.231998443603516,11318000
1539,736185,45.816001892089844,11039000
1540,736186,45.130001068115234,11691500
1541,736187,44.981998443603516,9404500
1542,736188,45.12200164794922,9067500
1543,736191,45.11800003051758,10171500
1544,736192,44.72200012207031,11335500
1545,736193,44.64799880981445,8935500
1546,736194,44.70199966430664,8572500
1547,736195,45.0,8297500
1548,736198,44.58599853515625,10327500
1549,736199,44.96799850463867,23922000
1550,736200,44.52399826049805,12853500
1551,736201,44.19200134277344,8812500
1552,736202,43.99800109863281,11195000
1553,736205,43.040000915527344,16331500
1554,736206,42.268001556396484,15844500
1555,736207,42.402000427246094,16382500
1556,736208,40.15399932861328,39715500
1557,736209,39.555999755859375,29887000
1558,736213,40.566001892089844,21953000
1559,736214,40.34199905395508,18204500
1560,736215,39.47200012207031,16889500
1561,736216,38.89400100708008,18785000
1562,736219,39.65999984741211,18576000
1563,736220,39.209999084472656,17947000
1564,736221,39.28200149536133,11272500
1565,736222,40.08399963378906,15386000
1566,736223,41.08000183105469,15539000
1567,736226,41.268001556396484,11497500
1568,736227,40.928001403808594,12052500
1569,736228,41.04399871826172,13167500
1570,736229,41.2859992980957,11914500
1571,736230,41.4900016784668,14526000
1572,736233,41.79800033569336,11972000
1573,736234,41.1619987487793,16866000
1574,736235,41.25400161743164,10442000
1575,736236,40.13999938964844,13635000
1576,736237,40.805999755859375,12931500
1577,736240,42.7400016784668,29999500
1578,736241,42.28200149536133,17707500
1579,736242,41.69200134277344,9387500
1580,736243,40.20000076293945,23517000
1581,736244,39.321998596191406,17465000
1582,736247,40.189998626708984,16581500
1583,736248,40.02000045776367,11642000
1584,736249,40.301998138427734,9853500
1585,736250,40.04800033569336,12473000
1586,736251,39.301998138427734,21349500
1587,736254,38.79199981689453,22770500
1588,736255,39.81999969482422,28402500
1589,736256,40.71200180053711,34956000
1590,736257,39.81999969482422,25364500
1591,736258,40.018001556396484,14717000
1592,736261,40.551998138427734,13758000
1593,736262,40.46799850463867,12225000
1594,736263,40.448001861572266,28164000
1595,736264,40.801998138427734,65468500
1596,736265,39.99399948120117,21400500
1597,736268,39.54600143432617,23461500
1598,736269,38.15800094604492,35300000
1599,736270,37.604000091552734,21267000
1600,736271,37.48400115966797,13265000
1601,736272,38.11199951171875,25730000
1602,736275,38.641998291015625,19350500
1603,736276,38.987998962402344,16338000
1604,736277,38.012001037597656,40865500
1605,736278,37.06999969482422,33751500
1606,736279,37.71200180053711,19942500
